Id,Manufacturer,RAM_Name,Memory_Type,Speed,Capacity
2216,KINGSTON,Kingston Hyperx Fury,DDR4,3466,32.00000
2221,KINGSTON,Kingston Hyperx Impact,DDR3,1600,4.00000
2222,KINGSTON,Kingston Hyperx Impact,DDR3,1600,8.00000
2225,KINGSTON,Kingston Hyperx Impact,DDR3,1600,16.00000
2223,KINGSTON,Kingston Hyperx Impact,DDR3,1866,8.00000
2226,KINGSTON,Kingston Hyperx Impact,DDR3,1866,16.00000
2224,KINGSTON,Kingston Hyperx Impact,DDR3,2133,8.00000
2227,KINGSTON,Kingston Hyperx Impact,DDR3L,1600,4.00000
2230,KINGSTON,Kingston Hyperx Impact,DDR3L,1600,8.00000
2233,KINGSTON,Kingston Hyperx Impact,DDR3L,1600,16.00000
2228,KINGSTON,Kingston Hyperx Impact,DDR3L,1866,4.00000
2231,KINGSTON,Kingston Hyperx Impact,DDR3L,1866,8.00000
2234,KINGSTON,Kingston Hyperx Impact,DDR3L,1866,16.00000
2229,KINGSTON,Kingston Hyperx Impact,DDR3L,2133,4.00000
2232,KINGSTON,Kingston Hyperx Impact,DDR3L,2133,8.00000
2235,KINGSTON,Kingston Hyperx Impact,DDR3L,2133,16.00000
2236,KINGSTON,Kingston Hyperx Impact,DDR4,2133,4.00000
2238,KINGSTON,Kingston Hyperx Impact,DDR4,2133,8.00000
2243,KINGSTON,Kingston Hyperx Impact,DDR4,2133,16.00000
2248,KINGSTON,Kingston Hyperx Impact,DDR4,2133,32.00000
2253,KINGSTON,Kingston Hyperx Impact,DDR4,2133,64.00000
2237,KINGSTON,Kingston Hyperx Impact,DDR4,2400,4.00000
2239,KINGSTON,Kingston Hyperx Impact,DDR4,2400,8.00000
2244,KINGSTON,Kingston Hyperx Impact,DDR4,2400,16.00000
2249,KINGSTON,Kingston Hyperx Impact,DDR4,2400,32.00000
2254,KINGSTON,Kingston Hyperx Impact,DDR4,2400,64.00000
2240,KINGSTON,Kingston Hyperx Impact,DDR4,2666,8.00000
2245,KINGSTON,Kingston Hyperx Impact,DDR4,2666,16.00000
2250,KINGSTON,Kingston Hyperx Impact,DDR4,2666,32.00000
2241,KINGSTON,Kingston Hyperx Impact,DDR4,2933,8.00000
2246,KINGSTON,Kingston Hyperx Impact,DDR4,2933,16.00000
2251,KINGSTON,Kingston Hyperx Impact,DDR4,2933,32.00000
2242,KINGSTON,Kingston Hyperx Impact,DDR4,3200,8.00000
2247,KINGSTON,Kingston Hyperx Impact,DDR4,3200,16.00000
2252,KINGSTON,Kingston Hyperx Impact,DDR4,3200,32.00000
2255,KINGSTON,Kingston Hyperx Predator,DDR3,1600,8.00000
2264,KINGSTON,Kingston Hyperx Predator,DDR3,1600,32.00000
2256,KINGSTON,Kingston Hyperx Predator,DDR3,1866,8.00000
2261,KINGSTON,Kingston Hyperx Predator,DDR3,1866,16.00000
2265,KINGSTON,Kingston Hyperx Predator,DDR3,1866,32.00000
2257,KINGSTON,Kingston Hyperx Predator,DDR3,2133,8.00000
2262,KINGSTON,Kingston Hyperx Predator,DDR3,2133,16.00000
2266,KINGSTON,Kingston Hyperx Predator,DDR3,2133,32.00000
2258,KINGSTON,Kingston Hyperx Predator,DDR3,2400,8.00000
2263,KINGSTON,Kingston Hyperx Predator,DDR3,2400,16.00000
2267,KINGSTON,Kingston Hyperx Predator,DDR3,2400,32.00000
2259,KINGSTON,Kingston Hyperx Predator,DDR3,2666,8.00000
2260,KINGSTON,Kingston Hyperx Predator,DDR3,2800,8.00000
2272,KINGSTON,Kingston Hyperx Predator,DDR4,2133,16.00000
2281,KINGSTON,Kingston Hyperx Predator,DDR4,2133,32.00000
2268,KINGSTON,Kingston Hyperx Predator,DDR4,2400,8.00000
2273,KINGSTON,Kingston Hyperx Predator,DDR4,2400,16.00000
2282,KINGSTON,Kingston Hyperx Predator,DDR4,2400,32.00000
2289,KINGSTON,Kingston Hyperx Predator,DDR4,2400,64.00000
2269,KINGSTON,Kingston Hyperx Predator,DDR4,2666,8.00000
2274,KINGSTON,Kingston Hyperx Predator,DDR4,2666,16.00000
2283,KINGSTON,Kingston Hyperx Predator,DDR4,2666,32.00000
2290,KINGSTON,Kingston Hyperx Predator,DDR4,2666,64.00000
2275,KINGSTON,Kingston Hyperx Predator,DDR4,2800,16.00000
2284,KINGSTON,Kingston Hyperx Predator,DDR4,2800,32.00000
2291,KINGSTON,Kingston Hyperx Predator,DDR4,2800,64.00000
2270,KINGSTON,Kingston Hyperx Predator,DDR4,3000,8.00000
2276,KINGSTON,Kingston Hyperx Predator,DDR4,3000,16.00000
2285,KINGSTON,Kingston Hyperx Predator,DDR4,3000,32.00000
2292,KINGSTON,Kingston Hyperx Predator,DDR4,3000,64.00000
2293,KINGSTON,Kingston Hyperx Predator,DDR4,3000,128.00000
2271,KINGSTON,Kingston Hyperx Predator,DDR4,3200,8.00000
2277,KINGSTON,Kingston Hyperx Predator,DDR4,3200,16.00000
2286,KINGSTON,Kingston Hyperx Predator,DDR4,3200,32.00000
2278,KINGSTON,Kingston Hyperx Predator,DDR4,3333,16.00000
2287,KINGSTON,Kingston Hyperx Predator,DDR4,3333,32.00000
2279,KINGSTON,Kingston Hyperx Predator,DDR4,3600,16.00000
2288,KINGSTON,Kingston Hyperx Predator,DDR4,3600,32.00000
2280,KINGSTON,Kingston Hyperx Predator,DDR4,4000,16.00000
2294,KINGSTON,Kingston Hyperx Savage,DDR3,1600,4.00000
2298,KINGSTON,Kingston Hyperx Savage,DDR3,1600,8.00000
2302,KINGSTON,Kingston Hyperx Savage,DDR3,1600,16.00000
2306,KINGSTON,Kingston Hyperx Savage,DDR3,1600,32.00000
2295,KINGSTON,Kingston Hyperx Savage,DDR3,1866,4.00000
2299,KINGSTON,Kingston Hyperx Savage,DDR3,1866,8.00000
2303,KINGSTON,Kingston Hyperx Savage,DDR3,1866,16.00000
2307,KINGSTON,Kingston Hyperx Savage,DDR3,1866,32.00000
2296,KINGSTON,Kingston Hyperx Savage,DDR3,2133,4.00000
2300,KINGSTON,Kingston Hyperx Savage,DDR3,2133,8.00000
2304,KINGSTON,Kingston Hyperx Savage,DDR3,2133,16.00000
2308,KINGSTON,Kingston Hyperx Savage,DDR3,2133,32.00000
2297,KINGSTON,Kingston Hyperx Savage,DDR3,2400,4.00000
2301,KINGSTON,Kingston Hyperx Savage,DDR3,2400,8.00000
2305,KINGSTON,Kingston Hyperx Savage,DDR3,2400,16.00000
2309,KINGSTON,Kingston Hyperx Savage,DDR3,2400,32.00000
2310,KINGSTON,Kingston Hyperx Savage,DDR4,2133,4.00000
2315,KINGSTON,Kingston Hyperx Savage,DDR4,2133,8.00000
2320,KINGSTON,Kingston Hyperx Savage,DDR4,2133,16.00000
2325,KINGSTON,Kingston Hyperx Savage,DDR4,2133,32.00000
2311,KINGSTON,Kingston Hyperx Savage,DDR4,2400,4.00000
2316,KINGSTON,Kingston Hyperx Savage,DDR4,2400,8.00000
2321,KINGSTON,Kingston Hyperx Savage,DDR4,2400,16.00000
2326,KINGSTON,Kingston Hyperx Savage,DDR4,2400,32.00000
2330,KINGSTON,Kingston Hyperx Savage,DDR4,2400,64.00000
2312,KINGSTON,Kingston Hyperx Savage,DDR4,2666,4.00000
2317,KINGSTON,Kingston Hyperx Savage,DDR4,2666,8.00000
2322,KINGSTON,Kingston Hyperx Savage,DDR4,2666,16.00000
2327,KINGSTON,Kingston Hyperx Savage,DDR4,2666,32.00000
2331,KINGSTON,Kingston Hyperx Savage,DDR4,2666,64.00000
2333,KINGSTON,Kingston Hyperx Savage,DDR4,2666,128.00000
2313,KINGSTON,Kingston Hyperx Savage,DDR4,2800,4.00000
2318,KINGSTON,Kingston Hyperx Savage,DDR4,2800,8.00000
2323,KINGSTON,Kingston Hyperx Savage,DDR4,2800,16.00000
2328,KINGSTON,Kingston Hyperx Savage,DDR4,2800,32.00000
2332,KINGSTON,Kingston Hyperx Savage,DDR4,2800,64.00000
2314,KINGSTON,Kingston Hyperx Savage,DDR4,3000,4.00000
2319,KINGSTON,Kingston Hyperx Savage,DDR4,3000,8.00000
2324,KINGSTON,Kingston Hyperx Savage,DDR4,3000,16.00000
2329,KINGSTON,Kingston Hyperx Savage,DDR4,3000,32.00000
2334,KINGSTON,Kingston Lovo,DDR3,1600,4.00000
2335,KINGSTON,Kingston Lv Xmp 10Th Anniversary,DDR3,1600,16.00000
2336,KINGSTON,Kingston Server Premier,DDR3,1600,4.00000
2338,KINGSTON,Kingston Server Premier,DDR3,1600,8.00000
2337,KINGSTON,Kingston Server Premier,DDR3,1866,4.00000
2339,KINGSTON,Kingston Server Premier,DDR3,1866,8.00000
2340,KINGSTON,Kingston Server Premier,DDR4,2400,8.00000
2342,KINGSTON,Kingston Server Premier,DDR4,2400,16.00000
2344,KINGSTON,Kingston Server Premier,DDR4,2400,32.00000
2346,KINGSTON,Kingston Server Premier,DDR4,2400,64.00000
2341,KINGSTON,Kingston Server Premier,DDR4,2666,8.00000
2343,KINGSTON,Kingston Server Premier,DDR4,2666,16.00000
2345,KINGSTON,Kingston Server Premier,DDR4,2666,32.00000
2347,KINGSTON,Kingston Server Premier,DDR4,2666,64.00000
2349,KINGSTON,Kingston T1,DDR3,1600,8.00000
2348,KINGSTON,Kingston T1,DDR3,1866,6.00000
2350,KINGSTON,Kingston T1,DDR3,1866,8.00000
2351,KINGSTON,Kingston T1 Black,DDR3,1866,8.00000
2352,KINGSTON,Kingston Value,DDR2,400,1.00000
2353,KINGSTON,Kingston Value,DDR3,1066,2.00000
2354,KINGSTON,Kingston Value,DDR3,1066,4.00000
2356,KINGSTON,Kingston Value,DDR3,1066,6.00000
2355,KINGSTON,Kingston Value,DDR3,1333,4.00000
2357,KINGSTON,Kingston Value,DDR3,1333,6.00000
2358,KINGSTON,Kingston Valueram,DDR,266,.12500
2361,KINGSTON,Kingston Valueram,DDR,266,.50000
2364,KINGSTON,Kingston Valueram,DDR,266,1.00000
2359,KINGSTON,Kingston Valueram,DDR,333,.25000
2362,KINGSTON,Kingston Valueram,DDR,333,.50000
2365,KINGSTON,Kingston Valueram,DDR,333,1.00000
2360,KINGSTON,Kingston Valueram,DDR,400,.25000
2363,KINGSTON,Kingston Valueram,DDR,400,.50000
2366,KINGSTON,Kingston Valueram,DDR,400,1.00000
2367,KINGSTON,Kingston Valueram,DDR,400,2.00000
2368,KINGSTON,Kingston Valueram,DDR2,400,.25000
2370,KINGSTON,Kingston Valueram,DDR2,400,.50000
2374,KINGSTON,Kingston Valueram,DDR2,400,1.00000
2378,KINGSTON,Kingston Valueram,DDR2,400,2.00000
2382,KINGSTON,Kingston Valueram,DDR2,400,4.00000
2385,KINGSTON,Kingston Valueram,DDR2,400,8.00000
2369,KINGSTON,Kingston Valueram,DDR2,533,.25000
2371,KINGSTON,Kingston Valueram,DDR2,533,.50000
2375,KINGSTON,Kingston Valueram,DDR2,533,1.00000
2379,KINGSTON,Kingston Valueram,DDR2,533,2.00000
2372,KINGSTON,Kingston Valueram,DDR2,667,.50000
2376,KINGSTON,Kingston Valueram,DDR2,667,1.00000
2380,KINGSTON,Kingston Valueram,DDR2,667,2.00000
2383,KINGSTON,Kingston Valueram,DDR2,667,4.00000
2386,KINGSTON,Kingston Valueram,DDR2,667,8.00000
2388,KINGSTON,Kingston Valueram,DDR2,667,16.00000
2373,KINGSTON,Kingston Valueram,DDR2,800,.50000
2377,KINGSTON,Kingston Valueram,DDR2,800,1.00000
2381,KINGSTON,Kingston Valueram,DDR2,800,2.00000
2384,KINGSTON,Kingston Valueram,DDR2,800,4.00000
2387,KINGSTON,Kingston Valueram,DDR2,800,8.00000
2389,KINGSTON,Kingston Valueram,DDR3,1066,1.00000
2391,KINGSTON,Kingston Valueram,DDR3,1066,2.00000
2395,KINGSTON,Kingston Valueram,DDR3,1066,4.00000
2399,KINGSTON,Kingston Valueram,DDR3,1066,6.00000
2401,KINGSTON,Kingston Valueram,DDR3,1066,8.00000
2390,KINGSTON,Kingston Valueram,DDR3,1333,1.00000
2392,KINGSTON,Kingston Valueram,DDR3,1333,2.00000
2394,KINGSTON,Kingston Valueram,DDR3,1333,3.00000
2396,KINGSTON,Kingston Valueram,DDR3,1333,4.00000
2400,KINGSTON,Kingston Valueram,DDR3,1333,6.00000
2402,KINGSTON,Kingston Valueram,DDR3,1333,8.00000
2405,KINGSTON,Kingston Valueram,DDR3,1333,12.00000
2408,KINGSTON,Kingston Valueram,DDR3,1333,16.00000
2411,KINGSTON,Kingston Valueram,DDR3,1333,24.00000
2414,KINGSTON,Kingston Valueram,DDR3,1333,32.00000
2417,KINGSTON,Kingston Valueram,DDR3,1333,48.00000
2420,KINGSTON,Kingston Valueram,DDR3,1333,64.00000
2423,KINGSTON,Kingston Valueram,DDR3,1333,128.00000
2393,KINGSTON,Kingston Valueram,DDR3,1600,2.00000
2397,KINGSTON,Kingston Valueram,DDR3,1600,4.00000
2403,KINGSTON,Kingston Valueram,DDR3,1600,8.00000
2406,KINGSTON,Kingston Valueram,DDR3,1600,12.00000
2409,KINGSTON,Kingston Valueram,DDR3,1600,16.00000
2412,KINGSTON,Kingston Valueram,DDR3,1600,24.00000
2415,KINGSTON,Kingston Valueram,DDR3,1600,32.00000
2418,KINGSTON,Kingston Valueram,DDR3,1600,48.00000
2421,KINGSTON,Kingston Valueram,DDR3,1600,64.00000
2398,KINGSTON,Kingston Valueram,DDR3,1866,4.00000
2404,KINGSTON,Kingston Valueram,DDR3,1866,8.00000
2407,KINGSTON,Kingston Valueram,DDR3,1866,12.00000
2410,KINGSTON,Kingston Valueram,DDR3,1866,16.00000
2413,KINGSTON,Kingston Valueram,DDR3,1866,24.00000
2416,KINGSTON,Kingston Valueram,DDR3,1866,32.00000
2419,KINGSTON,Kingston Valueram,DDR3,1866,48.00000
2422,KINGSTON,Kingston Valueram,DDR3,1866,64.00000
2424,KINGSTON,Kingston Valueram,DDR3L,1333,2.00000
2426,KINGSTON,Kingston Valueram,DDR3L,1333,4.00000
2428,KINGSTON,Kingston Valueram,DDR3L,1333,8.00000
2430,KINGSTON,Kingston Valueram,DDR3L,1333,12.00000
2432,KINGSTON,Kingston Valueram,DDR3L,1333,16.00000
2434,KINGSTON,Kingston Valueram,DDR3L,1333,32.00000
2436,KINGSTON,Kingston Valueram,DDR3L,1333,48.00000
2438,KINGSTON,Kingston Valueram,DDR3L,1333,64.00000
2425,KINGSTON,Kingston Valueram,DDR3L,1600,2.00000
2427,KINGSTON,Kingston Valueram,DDR3L,1600,4.00000
2429,KINGSTON,Kingston Valueram,DDR3L,1600,8.00000
2431,KINGSTON,Kingston Valueram,DDR3L,1600,12.00000
2433,KINGSTON,Kingston Valueram,DDR3L,1600,16.00000
2435,KINGSTON,Kingston Valueram,DDR3L,1600,32.00000
2437,KINGSTON,Kingston Valueram,DDR3L,1600,48.00000
2439,KINGSTON,Kingston Valueram,DDR3L,1600,64.00000
2440,KINGSTON,Kingston Valueram,DDR4,2133,4.00000
2442,KINGSTON,Kingston Valueram,DDR4,2133,8.00000
2445,KINGSTON,Kingston Valueram,DDR4,2133,16.00000
2448,KINGSTON,Kingston Valueram,DDR4,2133,32.00000
2450,KINGSTON,Kingston Valueram,DDR4,2133,64.00000
2452,KINGSTON,Kingston Valueram,DDR4,2133,128.00000
2441,KINGSTON,Kingston Valueram,DDR4,2400,4.00000
2443,KINGSTON,Kingston Valueram,DDR4,2400,8.00000
2446,KINGSTON,Kingston Valueram,DDR4,2400,16.00000
2449,KINGSTON,Kingston Valueram,DDR4,2400,32.00000
2451,KINGSTON,Kingston Valueram,DDR4,2400,64.00000
2453,KINGSTON,Kingston Valueram,DDR4,2400,128.00000
2444,KINGSTON,Kingston Valueram,DDR4,2666,8.00000
2447,KINGSTON,Kingston Valueram,DDR4,2666,16.00000
2454,KINGSTON,Kingston Valueram,SDR,100,.12500
2455,KINGSTON,Kingston Valueram,SDR,133,.12500
2456,KINGSTON,Kingston Valueram,SDR,133,.25000
2457,KINGSTON,Kingston Valueram,SDR,133,.50000
2458,KINGSTON,Kingston Valueram Bulk,DDR3,1333,2.00000
2459,KINGSTON,Kingston Valueram Bulk,DDR3,1600,8.00000
2460,KINGSTON,Kingston Valueram Bulk,DDR4,2133,8.00000
2461,KINGSTON,Kingston Valueram Bulk,DDR4,2133,16.00000
2462,KINGSTON,Kingston Valueram Elpida,DDR3L,1600,4.00000
2463,KINGSTON,Kingston Valueram Fb-,DDR2,667,2.00000
2464,KINGSTON,Kingston Valueram Fb-,DDR2,667,4.00000
2465,KINGSTON,Kingston Valueram Fb-,DDR2,667,8.00000
2466,KINGSTON,Kingston Valueram Hynix,DDR2,800,4.00000
2467,KINGSTON,Kingston Valueram Hynix,DDR3,1333,4.00000
2468,KINGSTON,Kingston Valueram Hynix,DDR3,1600,4.00000
2469,KINGSTON,Kingston Valueram Hynix,DDR3,1600,8.00000
2470,KINGSTON,Kingston Valueram Hynix,DDR3,1600,16.00000
2471,KINGSTON,Kingston Valueram Hynix,DDR3L,1333,8.00000
2473,KINGSTON,Kingston Valueram Hynix,DDR3L,1333,16.00000
2472,KINGSTON,Kingston Valueram Hynix,DDR3L,1600,8.00000
2474,KINGSTON,Kingston Valueram Hynix A-Die,DDR4,2133,4.00000
2475,KINGSTON,Kingston Valueram Hynix B-Die,DDR3L,1600,8.00000
2476,KINGSTON,Kingston Valueram Hynix B-Die,DDR3L,1600,16.00000
2477,KINGSTON,Kingston Valueram Intel,DDR2,667,1.00000
2479,KINGSTON,Kingston Valueram Intel,DDR3,1066,3.00000
2478,KINGSTON,Kingston Valueram Intel,DDR3,1333,2.00000
2480,KINGSTON,Kingston Valueram Intel,DDR3,1333,4.00000
2481,KINGSTON,Kingston Valueram Intel,DDR3,1600,4.00000
2482,KINGSTON,Kingston Valueram Intel,DDR3,1600,8.00000
2483,KINGSTON,Kingston Valueram Intel,DDR3,1600,16.00000
2484,KINGSTON,Kingston Valueram Intel,DDR3,1600,32.00000
2486,KINGSTON,Kingston Valueram Intel,DDR3,1600,48.00000
2487,KINGSTON,Kingston Valueram Intel,DDR3,1600,64.00000
2485,KINGSTON,Kingston Valueram Intel,DDR3,1866,32.00000
2492,KINGSTON,Kingston Valueram Intel,DDR3L,1333,64.00000
2488,KINGSTON,Kingston Valueram Intel,DDR3L,1600,4.00000
2489,KINGSTON,Kingston Valueram Intel,DDR3L,1600,8.00000
2490,KINGSTON,Kingston Valueram Intel,DDR3L,1600,24.00000
2491,KINGSTON,Kingston Valueram Intel,DDR3L,1600,32.00000
2494,KINGSTON,Kingston Valueram Intel,DDR4,2133,8.00000
2496,KINGSTON,Kingston Valueram Intel,DDR4,2133,16.00000
2498,KINGSTON,Kingston Valueram Intel,DDR4,2133,32.00000
2500,KINGSTON,Kingston Valueram Intel,DDR4,2133,64.00000
2493,KINGSTON,Kingston Valueram Intel,DDR4,2400,4.00000
2495,KINGSTON,Kingston Valueram Intel,DDR4,2400,8.00000
2497,KINGSTON,Kingston Valueram Intel,DDR4,2400,16.00000
2499,KINGSTON,Kingston Valueram Intel,DDR4,2400,32.00000
2501,KINGSTON,Kingston Valueram Intel,DDR4,2400,64.00000
2502,KINGSTON,Kingston Valueram Intel,DDR4,2400,128.00000
2503,KINGSTON,Kingston Valueram Intel Lr,DDR3L,1333,32.00000
2504,KINGSTON,Kingston Valueram Intel Lr,DDR4,2400,32.00000
2505,KINGSTON,Kingston Valueram Intel Lr,DDR4,2400,128.00000
2506,KINGSTON,Kingston Valueram Lr,DDR3,1866,32.00000
2507,KINGSTON,Kingston Valueram Lr,DDR3L,1333,32.00000
2508,KINGSTON,Kingston Valueram Lr,DDR4,2133,32.00000
2509,KINGSTON,Kingston Valueram Lr,DDR4,2400,32.00000
2510,KINGSTON,Kingston Valueram Lr,DDR4,2400,64.00000
2511,KINGSTON,Kingston Valueram Lr,DDR4,2400,128.00000
2513,KINGSTON,Kingston Valueram Server Premier,DDR3,1600,8.00000
2514,KINGSTON,Kingston Valueram Server Premier,DDR3,1600,16.00000
2512,KINGSTON,Kingston Valueram Server Premier,DDR3,1866,4.00000
2515,KINGSTON,Kingston Valueram Server Premier,DDR3L,1600,4.00000
2516,KINGSTON,Kingston Valueram Server Premier,DDR3L,1600,8.00000
2517,KINGSTON,Kingston Valueram Server Premier,DDR3L,1600,16.00000
2518,KINGSTON,Kingston Valueram Server Premier,DDR4,2400,4.00000
2519,KINGSTON,Kingston Valueram Server Premier,DDR4,2400,8.00000
2520,KINGSTON,Kingston Valueram Server Premier,DDR4,2400,16.00000
2521,KINGSTON,Kingston Valueram Server Premier,DDR4,2400,32.00000
2522,KINGSTON,Kingston Valueram Server Premier Vlp,DDR4,2400,8.00000
2523,KINGSTON,Kingston Valueram Server Premier Vlp,DDR4,2400,16.00000
2524,KINGSTON,Kingston Valueram Ts,DDR3,1333,2.00000
2525,KINGSTON,Kingston Valueram Ts,DDR3,1600,4.00000
2526,KINGSTON,Kingston Valueram Vlp,DDR,266,.50000
2527,KINGSTON,Kingston Valueram Vlp,DDR,333,1.00000
2528,KINGSTON,Kingston Valueram Vlp,DDR,400,1.00000
2529,KINGSTON,Kingston Valueram Vlp,DDR2,667,1.00000
2530,KINGSTON,Kingston Valueram Vlp,DDR3,1333,8.00000
2531,KINGSTON,Kingston Valueram Vlp,DDR3,1600,8.00000
2533,KINGSTON,Kingston Valueram Vlp,DDR3L,1333,8.00000
2535,KINGSTON,Kingston Valueram Vlp,DDR3L,1333,16.00000
2532,KINGSTON,Kingston Valueram Vlp,DDR3L,1600,4.00000
2534,KINGSTON,Kingston Valueram Vlp,DDR3L,1600,8.00000
2536,KINGSTON,Kingston Valueram Vlp,DDR3L,1600,16.00000
2537,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,1600,8.00000
2539,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,1600,16.00000
2543,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,1600,32.00000
2538,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,1866,8.00000
2540,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,1866,16.00000
2541,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,2133,16.00000
2542,KINGSTON,Kingston Xmp 10Th Anniversary,DDR3,2400,16.00000
2544,KINGSTON,Kingston Xmp Black,DDR3,1600,4.00000
2545,KINGSTON,Kingston Xmp Blu Red,DDR3,1600,4.00000
2546,KINGSTON,Kingston Xmp Blu Red,DDR3,1600,8.00000
2547,KINGSTON,Kingston Xmp Blu Red,DDR3,1600,16.00000
2548,KLEVV,Klevv Cras,DDR4,2133,16.00000
2552,KLEVV,Klevv Cras,DDR4,2133,32.00000
2549,KLEVV,Klevv Cras,DDR4,2666,16.00000
2553,KLEVV,Klevv Cras,DDR4,2666,32.00000
2550,KLEVV,Klevv Cras,DDR4,2800,16.00000
2554,KLEVV,Klevv Cras,DDR4,2800,32.00000
2551,KLEVV,Klevv Cras,DDR4,3000,16.00000
2555,KLEVV,Klevv Cras Red,DDR4,3200,16.00000
2556,KLEVV,Klevv Cras Red,DDR4,3200,32.00000
2557,KLEVV,Klevv Cras Red Led,DDR4,3200,16.00000
2558,KLEVV,Klevv Fit,DDR3,1600,8.00000
2559,KLEVV,Klevv Fit Faker Edition,DDR3,1600,8.00000
2560,KLEVV,Klevv Genuine,DDR3,1600,8.00000
2567,KLEVV,Klevv Genuine,DDR3,1600,16.00000
2574,KLEVV,Klevv Genuine,DDR3,1600,32.00000
2561,KLEVV,Klevv Genuine,DDR3,1866,8.00000
2568,KLEVV,Klevv Genuine,DDR3,1866,16.00000
2575,KLEVV,Klevv Genuine,DDR3,1866,32.00000
2562,KLEVV,Klevv Genuine,DDR3,2133,8.00000
2569,KLEVV,Klevv Genuine,DDR3,2133,16.00000
2576,KLEVV,Klevv Genuine,DDR3,2133,32.00000
2563,KLEVV,Klevv Genuine,DDR3,2400,8.00000
2570,KLEVV,Klevv Genuine,DDR3,2400,16.00000
2577,KLEVV,Klevv Genuine,DDR3,2400,32.00000
2564,KLEVV,Klevv Genuine,DDR3,2666,8.00000
2571,KLEVV,Klevv Genuine,DDR3,2666,16.00000
2578,KLEVV,Klevv Genuine,DDR3,2666,32.00000
2565,KLEVV,Klevv Genuine,DDR3,2800,8.00000
2572,KLEVV,Klevv Genuine,DDR3,2800,16.00000
2566,KLEVV,Klevv Genuine,DDR3,2933,8.00000
2573,KLEVV,Klevv Genuine,DDR3,2933,16.00000
2579,KLEVV,Klevv Genuine Led,DDR3,2400,8.00000
2580,KLEVV,Klevv Genuine Led,DDR3,2666,8.00000
2581,KLEVV,Klevv Genuine Led,DDR3,2800,8.00000
2582,KLEVV,Klevv Neo,DDR3,1600,8.00000
2586,KLEVV,Klevv Neo,DDR3,1600,16.00000
2590,KLEVV,Klevv Neo,DDR3,1600,32.00000
2583,KLEVV,Klevv Neo,DDR3,1866,8.00000
2587,KLEVV,Klevv Neo,DDR3,1866,16.00000
2591,KLEVV,Klevv Neo,DDR3,1866,32.00000
2584,KLEVV,Klevv Neo,DDR3,2133,8.00000
2588,KLEVV,Klevv Neo,DDR3,2133,16.00000
2585,KLEVV,Klevv Neo,DDR3,2400,8.00000
2589,KLEVV,Klevv Neo,DDR3,2400,16.00000
2592,KLEVV,Klevv Neo,DDR3,2400,32.00000
2593,KLEVV,Klevv Urbane,DDR3,1600,8.00000
2600,KLEVV,Klevv Urbane,DDR3,1600,16.00000
2607,KLEVV,Klevv Urbane,DDR3,1600,32.00000
2594,KLEVV,Klevv Urbane,DDR3,1866,8.00000
2601,KLEVV,Klevv Urbane,DDR3,1866,16.00000
2608,KLEVV,Klevv Urbane,DDR3,1866,32.00000
2595,KLEVV,Klevv Urbane,DDR3,2133,8.00000
2602,KLEVV,Klevv Urbane,DDR3,2133,16.00000
2596,KLEVV,Klevv Urbane,DDR3,2400,8.00000
2603,KLEVV,Klevv Urbane,DDR3,2400,16.00000
2609,KLEVV,Klevv Urbane,DDR3,2400,32.00000
2597,KLEVV,Klevv Urbane,DDR3,2666,8.00000
2604,KLEVV,Klevv Urbane,DDR3,2666,16.00000
2610,KLEVV,Klevv Urbane,DDR3,2666,32.00000
2598,KLEVV,Klevv Urbane,DDR3,2800,8.00000
2605,KLEVV,Klevv Urbane,DDR3,2800,16.00000
2599,KLEVV,Klevv Urbane,DDR3,2933,8.00000
2606,KLEVV,Klevv Urbane,DDR3,2933,16.00000
2611,LEXAR,Lexar,DDR3,1600,8.00000
2612,MDT,Mdt,DDR,400,.50000
2613,MICRON,Micron,DDR2,400,1.00000
2614,MICRON,Micron,DDR2,667,2.00000
2615,MICRON,Micron,DDR2,667,8.00000
2616,MICRON,Micron,DDR3,1066,1.00000
2621,MICRON,Micron,DDR3,1066,8.00000
2618,MICRON,Micron,DDR3,1333,4.00000
2624,MICRON,Micron,DDR3,1333,32.00000
2617,MICRON,Micron,DDR3,1600,2.00000
2619,MICRON,Micron,DDR3,1600,4.00000
2623,MICRON,Micron,DDR3,1600,16.00000
2620,MICRON,Micron,DDR3,1866,4.00000
2622,MICRON,Micron,DDR3,1866,8.00000
2626,MICRON,Micron,DDR3L,1600,8.00000
2625,MICRON,Micron,DDR3L,1866,4.00000
2627,MICRON,Micron,DDR4,2133,4.00000
2630,MICRON,Micron,DDR4,2133,8.00000
2633,MICRON,Micron,DDR4,2133,16.00000
2628,MICRON,Micron,DDR4,2400,4.00000
2631,MICRON,Micron,DDR4,2400,8.00000
2634,MICRON,Micron,DDR4,2400,16.00000
2635,MICRON,Micron,DDR4,2400,64.00000
2629,MICRON,Micron,DDR4,2666,4.00000
2632,MICRON,Micron,DDR4,2666,8.00000
2636,MICRON,Micron,DDR4,2666,64.00000
2637,MICRON,Micron Server,DDR2,800,1.00000
